enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_2ABUTtec_rev	cplx_MONOMER_Slc43a2	149419.65135322578	pc	2ABUTtec	2abut_c <-- 2abut_e
enzyme_2DADNt_fwd	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DADNt	2dadn_c --> 2dadn_e
enzyme_2DADNt_rev	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DADNt	2dadn_c <-- 2dadn_e
enzyme_2DCYTt_fwd	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DCYTt	2dcytd_c --> 2dcytd_e
enzyme_2DCYTt_rev	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DCYTt	2dcytd_c <-- 2dcytd_e
enzyme_2DGSNt_fwd	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DGSNt	2dgsn_c --> 2dgsn_e
enzyme_2DGSNt_rev	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DGSNt	2dgsn_c <-- 2dgsn_e
enzyme_2DINSt_fwd	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DINSt	2dins_c --> 2dins_e
enzyme_2DINSt_rev	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DINSt	2dins_c <-- 2dins_e
enzyme_2DURIt_fwd	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DURIt	2duri_c --> 2duri_e
enzyme_2DURIt_rev	cplx_MONOMER_Slc29a1	126871.21719372459	pc	2DURIt	2duri_c <-- 2duri_e
enzyme_2H3MV_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	282843.6097577886	pc	2H3MV	3mop_c + h_c + nadh_c --> 2h3mv_c + nad_c
enzyme_2H3MV_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	282746.7989737637	pc	2H3MV	3mop_c + h_c + nadh_c --> 2h3mv_c + nad_c
enzyme_2H3MV_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	282649.97713933606	pc	2H3MV	3mop_c + h_c + nadh_c --> 2h3mv_c + nad_c
enzyme_2H3MV_fwd	cplx_HOMOTETRAMER_Ldha	282553.1442481961	pc	2H3MV	3mop_c + h_c + nadh_c --> 2h3mv_c + nad_c
enzyme_2H3MV_fwd	cplx_HOMOTETRAMER_Ldhb	282940.4094977139	pc	2H3MV	3mop_c + h_c + nadh_c --> 2h3mv_c + nad_c
enzyme_2H3MV_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	282843.6097577886	pc	2H3MV	3mop_c + h_c + nadh_c <-- 2h3mv_c + nad_c
enzyme_2H3MV_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	282746.7989737637	pc	2H3MV	3mop_c + h_c + nadh_c <-- 2h3mv_c + nad_c
enzyme_2H3MV_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	282649.97713933606	pc	2H3MV	3mop_c + h_c + nadh_c <-- 2h3mv_c + nad_c
enzyme_2H3MV_rev	cplx_HOMOTETRAMER_Ldha	282553.1442481961	pc	2H3MV	3mop_c + h_c + nadh_c <-- 2h3mv_c + nad_c
enzyme_2H3MV_rev	cplx_HOMOTETRAMER_Ldhb	282940.4094977139	pc	2H3MV	3mop_c + h_c + nadh_c <-- 2h3mv_c + nad_c
enzyme_2HBO_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	282843.6097577886	pc	2HBO	2hb_c + nad_c --> 2obut_c + h_c + nadh_c
enzyme_2HBO_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	282746.7989737637	pc	2HBO	2hb_c + nad_c --> 2obut_c + h_c + nadh_c
enzyme_2HBO_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	282649.97713933606	pc	2HBO	2hb_c + nad_c --> 2obut_c + h_c + nadh_c
enzyme_2HBO_fwd	cplx_HOMOTETRAMER_Ldha	282553.1442481961	pc	2HBO	2hb_c + nad_c --> 2obut_c + h_c + nadh_c
enzyme_2HBO_fwd	cplx_HOMOTETRAMER_Ldhb	282940.4094977139	pc	2HBO	2hb_c + nad_c --> 2obut_c + h_c + nadh_c
enzyme_2HBO_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	282843.6097577886	pc	2HBO	2hb_c + nad_c <-- 2obut_c + h_c + nadh_c
enzyme_2HBO_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	282746.7989737637	pc	2HBO	2hb_c + nad_c <-- 2obut_c + h_c + nadh_c
enzyme_2HBO_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	282649.97713933606	pc	2HBO	2hb_c + nad_c <-- 2obut_c + h_c + nadh_c
enzyme_2HBO_rev	cplx_HOMOTETRAMER_Ldha	282553.1442481961	pc	2HBO	2hb_c + nad_c <-- 2obut_c + h_c + nadh_c
enzyme_2HBO_rev	cplx_HOMOTETRAMER_Ldhb	282940.4094977139	pc	2HBO	2hb_c + nad_c <-- 2obut_c + h_c + nadh_c
enzyme_2HB_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e --> 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e --> 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e --> 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e --> 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e --> 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e --> 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e <-- 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e <-- 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e <-- 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e <-- 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e <-- 2hb_e + 5oxpro_c
enzyme_2HB_5OXPROtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_5OXPROtex	2hb_c + 5oxpro_e <-- 2hb_e + 5oxpro_c
enzyme_2HB_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_ACACtex	2hb_c + acac_e --> 2hb_e + acac_c
enzyme_2HB_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_ACACtex	2hb_c + acac_e --> 2hb_e + acac_c
enzyme_2HB_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_ACACtex	2hb_c + acac_e --> 2hb_e + acac_c
enzyme_2HB_ACACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_ACACtex	2hb_c + acac_e --> 2hb_e + acac_c
enzyme_2HB_ACACtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_ACACtex	2hb_c + acac_e --> 2hb_e + acac_c
enzyme_2HB_ACACtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_ACACtex	2hb_c + acac_e --> 2hb_e + acac_c
enzyme_2HB_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_ACACtex	2hb_c + acac_e <-- 2hb_e + acac_c
enzyme_2HB_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_ACACtex	2hb_c + acac_e <-- 2hb_e + acac_c
enzyme_2HB_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_ACACtex	2hb_c + acac_e <-- 2hb_e + acac_c
enzyme_2HB_ACACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_ACACtex	2hb_c + acac_e <-- 2hb_e + acac_c
enzyme_2HB_ACACtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_ACACtex	2hb_c + acac_e <-- 2hb_e + acac_c
enzyme_2HB_ACACtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_ACACtex	2hb_c + acac_e <-- 2hb_e + acac_c
enzyme_2HB_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_ACtex	2hb_c + ac_e --> 2hb_e + ac_c
enzyme_2HB_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_ACtex	2hb_c + ac_e --> 2hb_e + ac_c
enzyme_2HB_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_ACtex	2hb_c + ac_e --> 2hb_e + ac_c
enzyme_2HB_ACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_ACtex	2hb_c + ac_e --> 2hb_e + ac_c
enzyme_2HB_ACtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_ACtex	2hb_c + ac_e --> 2hb_e + ac_c
enzyme_2HB_ACtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_ACtex	2hb_c + ac_e --> 2hb_e + ac_c
enzyme_2HB_ACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_ACtex	2hb_c + ac_e <-- 2hb_e + ac_c
enzyme_2HB_ACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_ACtex	2hb_c + ac_e <-- 2hb_e + ac_c
enzyme_2HB_ACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_ACtex	2hb_c + ac_e <-- 2hb_e + ac_c
enzyme_2HB_ACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_ACtex	2hb_c + ac_e <-- 2hb_e + ac_c
enzyme_2HB_ACtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_ACtex	2hb_c + ac_e <-- 2hb_e + ac_c
enzyme_2HB_ACtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_ACtex	2hb_c + ac_e <-- 2hb_e + ac_c
enzyme_2HB_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_BUTtex	2hb_c + but_e --> 2hb_e + but_c
enzyme_2HB_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_BUTtex	2hb_c + but_e --> 2hb_e + but_c
enzyme_2HB_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_BUTtex	2hb_c + but_e --> 2hb_e + but_c
enzyme_2HB_BUTtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_BUTtex	2hb_c + but_e --> 2hb_e + but_c
enzyme_2HB_BUTtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_BUTtex	2hb_c + but_e --> 2hb_e + but_c
enzyme_2HB_BUTtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_BUTtex	2hb_c + but_e --> 2hb_e + but_c
enzyme_2HB_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_BUTtex	2hb_c + but_e <-- 2hb_e + but_c
enzyme_2HB_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_BUTtex	2hb_c + but_e <-- 2hb_e + but_c
enzyme_2HB_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_BUTtex	2hb_c + but_e <-- 2hb_e + but_c
enzyme_2HB_BUTtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_BUTtex	2hb_c + but_e <-- 2hb_e + but_c
enzyme_2HB_BUTtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_BUTtex	2hb_c + but_e <-- 2hb_e + but_c
enzyme_2HB_BUTtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_BUTtex	2hb_c + but_e <-- 2hb_e + but_c
enzyme_2HB_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_DLACtex	2hb_c + lac__D_e --> 2hb_e + lac__D_c
enzyme_2HB_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_DLACtex	2hb_c + lac__D_e --> 2hb_e + lac__D_c
enzyme_2HB_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_DLACtex	2hb_c + lac__D_e --> 2hb_e + lac__D_c
enzyme_2HB_DLACtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_DLACtex	2hb_c + lac__D_e --> 2hb_e + lac__D_c
enzyme_2HB_DLACtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_DLACtex	2hb_c + lac__D_e --> 2hb_e + lac__D_c
enzyme_2HB_DLACtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_DLACtex	2hb_c + lac__D_e --> 2hb_e + lac__D_c
enzyme_2HB_DLACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_DLACtex	2hb_c + lac__D_e <-- 2hb_e + lac__D_c
enzyme_2HB_DLACtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_DLACtex	2hb_c + lac__D_e <-- 2hb_e + lac__D_c
enzyme_2HB_DLACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_DLACtex	2hb_c + lac__D_e <-- 2hb_e + lac__D_c
enzyme_2HB_DLACtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_DLACtex	2hb_c + lac__D_e <-- 2hb_e + lac__D_c
enzyme_2HB_DLACtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_DLACtex	2hb_c + lac__D_e <-- 2hb_e + lac__D_c
enzyme_2HB_DLACtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_DLACtex	2hb_c + lac__D_e <-- 2hb_e + lac__D_c
enzyme_2HB_GLYCLTtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_GLYCLTtex	2hb_c + glyclt_e --> 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_GLYCLTtex	2hb_c + glyclt_e --> 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_GLYCLTtex	2hb_c + glyclt_e --> 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_GLYCLTtex	2hb_c + glyclt_e --> 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_GLYCLTtex	2hb_c + glyclt_e --> 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_GLYCLTtex	2hb_c + glyclt_e --> 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_GLYCLTtex	2hb_c + glyclt_e <-- 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_GLYCLTtex	2hb_c + glyclt_e <-- 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_GLYCLTtex	2hb_c + glyclt_e <-- 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_GLYCLTtex	2hb_c + glyclt_e <-- 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_GLYCLTtex	2hb_c + glyclt_e <-- 2hb_e + glyclt_c
enzyme_2HB_GLYCLTtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_GLYCLTtex	2hb_c + glyclt_e <-- 2hb_e + glyclt_c
enzyme_2HB_PPAtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_PPAtex	2hb_c + ppa_e --> 2hb_e + ppa_c
enzyme_2HB_PPAtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_PPAtex	2hb_c + ppa_e --> 2hb_e + ppa_c
enzyme_2HB_PPAtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_PPAtex	2hb_c + ppa_e --> 2hb_e + ppa_c
enzyme_2HB_PPAtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_PPAtex	2hb_c + ppa_e --> 2hb_e + ppa_c
enzyme_2HB_PPAtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_PPAtex	2hb_c + ppa_e --> 2hb_e + ppa_c
enzyme_2HB_PPAtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_PPAtex	2hb_c + ppa_e --> 2hb_e + ppa_c
enzyme_2HB_PPAtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HB_PPAtex	2hb_c + ppa_e <-- 2hb_e + ppa_c
enzyme_2HB_PPAtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HB_PPAtex	2hb_c + ppa_e <-- 2hb_e + ppa_c
enzyme_2HB_PPAtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HB_PPAtex	2hb_c + ppa_e <-- 2hb_e + ppa_c
enzyme_2HB_PPAtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HB_PPAtex	2hb_c + ppa_e <-- 2hb_e + ppa_c
enzyme_2HB_PPAtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HB_PPAtex	2hb_c + ppa_e <-- 2hb_e + ppa_c
enzyme_2HB_PPAtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HB_PPAtex	2hb_c + ppa_e <-- 2hb_e + ppa_c
enzyme_2HBt2_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HBt2	2hb_c + h_c --> 2hb_e + h_e
enzyme_2HBt2_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HBt2	2hb_c + h_c --> 2hb_e + h_e
enzyme_2HBt2_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HBt2	2hb_c + h_c --> 2hb_e + h_e
enzyme_2HBt2_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HBt2	2hb_c + h_c --> 2hb_e + h_e
enzyme_2HBt2_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HBt2	2hb_c + h_c --> 2hb_e + h_e
enzyme_2HBt2_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HBt2	2hb_c + h_c --> 2hb_e + h_e
enzyme_2HBt2_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2HBt2	2hb_c + h_c <-- 2hb_e + h_e
enzyme_2HBt2_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2HBt2	2hb_c + h_c <-- 2hb_e + h_e
enzyme_2HBt2_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2HBt2	2hb_c + h_c <-- 2hb_e + h_e
enzyme_2HBt2_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2HBt2	2hb_c + h_c <-- 2hb_e + h_e
enzyme_2HBt2_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2HBt2	2hb_c + h_c <-- 2hb_e + h_e
enzyme_2HBt2_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2HBt2	2hb_c + h_c <-- 2hb_e + h_e
enzyme_2HIV_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	282843.6097577886	pc	2HIV	3mob_c + h_c + nadh_c --> 2hiv_c + nad_c
enzyme_2HIV_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	282746.7989737637	pc	2HIV	3mob_c + h_c + nadh_c --> 2hiv_c + nad_c
enzyme_2HIV_fwd	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	282649.97713933606	pc	2HIV	3mob_c + h_c + nadh_c --> 2hiv_c + nad_c
enzyme_2HIV_fwd	cplx_HOMOTETRAMER_Ldha	282553.1442481961	pc	2HIV	3mob_c + h_c + nadh_c --> 2hiv_c + nad_c
enzyme_2HIV_fwd	cplx_HOMOTETRAMER_Ldhb	282940.4094977139	pc	2HIV	3mob_c + h_c + nadh_c --> 2hiv_c + nad_c
enzyme_2HIV_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	282843.6097577886	pc	2HIV	3mob_c + h_c + nadh_c <-- 2hiv_c + nad_c
enzyme_2HIV_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	282746.7989737637	pc	2HIV	3mob_c + h_c + nadh_c <-- 2hiv_c + nad_c
enzyme_2HIV_rev	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	282649.97713933606	pc	2HIV	3mob_c + h_c + nadh_c <-- 2hiv_c + nad_c
enzyme_2HIV_rev	cplx_HOMOTETRAMER_Ldha	282553.1442481961	pc	2HIV	3mob_c + h_c + nadh_c <-- 2hiv_c + nad_c
enzyme_2HIV_rev	cplx_HOMOTETRAMER_Ldhb	282940.4094977139	pc	2HIV	3mob_c + h_c + nadh_c <-- 2hiv_c + nad_c
enzyme_2IMBUTDA_fwd	cplx_HOMOTRIMER_Rida	112515.19595161903	pc	2IMBUTDA	2ibut_c + h2o_c --> 2obut_c + nh4_c
enzyme_2IMBUTDA_rev	cplx_HOMOTRIMER_Rida	0	pc	2IMBUTDA	2ibut_c + h2o_c <-- 2obut_c + nh4_c
enzyme_2IMPPADA_fwd	cplx_HOMOTRIMER_Rida	112515.19595161903	pc	2IMPPADA	2imppa_c + h2o_c --> nh4_c + pyr_c
enzyme_2IMPPADA_rev	cplx_HOMOTRIMER_Rida	0	pc	2IMPPADA	2imppa_c + h2o_c <-- nh4_c + pyr_c
enzyme_2LACK_L_fwd	cplx_HOMOTETRAMER_Pklr	421973.4408868953	pc	2LACK_L	atp_c + lac__L_c --> 2plac__L_c + adp_c + h_c
enzyme_2LACK_L_fwd	cplx_HOMOTETRAMER_Pkm	399101.56241889804	pc	2LACK_L	atp_c + lac__L_c --> 2plac__L_c + adp_c + h_c
enzyme_2LACK_L_rev	cplx_HOMOTETRAMER_Pklr	0	pc	2LACK_L	atp_c + lac__L_c <-- 2plac__L_c + adp_c + h_c
enzyme_2LACK_L_rev	cplx_HOMOTETRAMER_Pkm	0	pc	2LACK_L	atp_c + lac__L_c <-- 2plac__L_c + adp_c + h_c
enzyme_2LACP_L_fwd	cplx_HOMODIMER_Pgp	161177.06097216223	pc	2LACP_L	2plac__L_c + h2o_c --> lac__L_c + pi_c
enzyme_2LACP_L_rev	cplx_HOMODIMER_Pgp	0	pc	2LACP_L	2plac__L_c + h2o_c <-- lac__L_c + pi_c
enzyme_2OBUT_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2OBUT_2HBtex	2hb_e + 2obut_c --> 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2OBUT_2HBtex	2hb_e + 2obut_c --> 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2OBUT_2HBtex	2hb_e + 2obut_c --> 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_fwd	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2OBUT_2HBtex	2hb_e + 2obut_c --> 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_fwd	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2OBUT_2HBtex	2hb_e + 2obut_c --> 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_fwd	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2OBUT_2HBtex	2hb_e + 2obut_c --> 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a1_Bsg	346185.6132643663	pc	2OBUT_2HBtex	2hb_e + 2obut_c <-- 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a1_Emb	331489.59848228376	pc	2OBUT_2HBtex	2hb_e + 2obut_c <-- 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a7_Bsg	344430.5907137125	pc	2OBUT_2HBtex	2hb_e + 2obut_c <-- 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_rev	cplx_HETEROTETRAMER_Slc16a7_Emb	329708.9247851364	pc	2OBUT_2HBtex	2hb_e + 2obut_c <-- 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_rev	cplx_HOMODIMER_Slc16a1	223081.2982276003	pc	2OBUT_2HBtex	2hb_e + 2obut_c <-- 2hb_c + 2obut_e
enzyme_2OBUT_2HBtex_rev	cplx_HOMODIMER_Slc16a7	221048.04236077535	pc	2OBUT_2HBtex	2hb_e + 2obut_c <-- 2hb_c + 2obut_e
